2.115841008268363743e-01,2.619408995022770581e-01,3.735132706401361746e-01
3.802435911051320061e-01,3.686296420789816897e-01,4.793869457830499115e-01
2.710881057074136513e-01,2.459446612162389523e-01,3.890194778008718157e-01
2.643182382649502116e-01,3.086914813236715793e-01,4.805324888316696019e-01
1.110774709202251520e+00,1.489265141368892431e+00,1.722589125857697745e+00
4.763747414779112010e-01,3.933820837177238738e-01,5.213372845648484022e-01
9.514642810722444277e-02,1.248759542663897826e-01,2.969305439242556632e-01
1.264712687180356288e-01,1.991261338949080750e-01,3.364163938581655744e-01
1.896134829553083045e-01,2.340466602057875989e-01,4.720960308928434102e-01
2.503763533273172248e-01,2.714611923746093058e-01,3.811785989542609832e-01
6.411239395522198015e-01,5.233026694458092765e-01,5.885818477249091796e-01
4.420720683393903339e-01,3.731248492429488639e-01,3.930749210872236943e-01
2.898070792225577730e-01,2.819763535216440742e-01,3.231394892941386598e-01
3.579549436657480377e-01,2.816021056195658900e-01,3.895320091260406903e-01
6.105523131522760938e-01,4.764299290430653033e-01,5.865970407287524058e-01
8.506783154288450888e-01,7.397404077243094900e-01,8.822001070968698011e-01
1.843270355616695444e-01,1.376130716855303304e-01,2.248118289422445237e-01
3.338706110440213259e-01,3.068811632691252900e-01,3.173287800656091617e-01
2.540451103068688821e-01,3.013194086690849649e-01,4.093853546299606738e-01
3.905542336160114369e-01,2.604033254519605434e-01,3.518687944439992110e-01
1.168272695072684497e+00,9.726215804190116998e-01,8.981164245913965116e-01
3.071606513851409814e-01,2.881735959818676474e-01,2.596622300930077620e-01
3.157121140933781822e-01,2.748775728190155920e-01,2.718559424578552708e-01
4.447242145419811332e-01,3.186655347165467389e-01,3.025316602967973445e-01
3.971123097786778411e-01,3.662705500073577536e-01,4.658578879347875512e-01
3.114721082279324760e-01,3.466986216760839512e-01,3.904032191421393794e-01
2.956454775915295374e-01,3.927125596060300761e-01,3.047225741922474085e-01
7.594981607681152713e-01,5.733257336940842386e-01,4.607164927749836103e-01
8.858247474698592860e-01,7.084124617549605318e-01,7.463590943655181720e-01
3.355577265374309337e-01,3.539098523372281035e-01,3.288157397052954845e-01
